"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ACTL8" 30.7890150865396 0.0414108947719285 0.660625848662228 0.0626843391850105 0.950017868386273 0.996035959224712
"ACTMAP" 730.462576175136 -0.059490745669231 0.145862163744324 -0.407855910964751 0.683379462939704 0.971790881177177
"ACTN1" 27704.2449033959 0.336449022318486 0.0489300420901481 6.87612370532231 6.1503097937091e-12 4.95074312102776e-10
"ACTN1-DT" 1.67026814404442 -1.31908862406795 2.67022515848257 -0.493999024718035 0.621306868262256 NA
"ACTN2" 0.759427884966172 1.11011571089595 3.70232431912535 0.299842913588459 0.764296980131672 NA
"ACTN3" 1.65237317491089 1.29695188130069 3.21960460017149 0.402829552806457 0.68707361889775 NA
"ACTN4" 45193.4102101237 0.208170286999512 0.0605729616864572 3.43668662062556 0.000588876515131824 0.0127111792132198
"ACTN4_1" 45193.4102101237 0.208170286999512 0.0605729616864572 3.43668662062556 0.000588876515131824 0.0127111792132198
"ACTR10" 1312.01369972855 0.0174701901074032 0.101558368705254 0.172021176887016 0.863420880414177 0.994855154923364
"ACTR1A" 6276.76939151956 0.134793526625689 0.0574301904407348 2.34708479270653 0.0189209483307848 0.187165284589058
"ACTR1B" 470.9627796257 0.0412649683135745 0.159585949823141 0.258575196371021 0.795963022948021 0.990390520497248
"ACTR1B_1" 470.9627796257 0.0412649683135745 0.159585949823141 0.258575196371021 0.795963022948021 0.990390520497248
"ACTR2" 12509.6802703896 0.0171915781652104 0.0670428643623783 0.256426665667011 0.797621399790163 0.990390520497248
"ACTR3" 12350.1845187915 0.149809666881273 0.050659949593076 2.95716178331429 0.00310485163069326 0.0489654111456025
"ACTR3-AS1" 1.67498451045213 -2.51053546524162 2.8608050139193 -0.877562592706098 0.380181136985568 NA
"ACTR3B" 555.682153735735 -0.00462389163679828 0.14599210466041 -0.0316722034219168 0.974733462217547 0.997431192960773
"ACTR3BP2" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"ACTR3BP5" 0.474815938214449 0.0637035118992908 4.99015811787682 0.012765830339339 0.989814617713052 NA
"ACTR3BP5_1" 0.474815938214449 0.0637035118992908 4.99015811787682 0.012765830339339 0.989814617713052 NA
"ACTR3C" 506.171041957843 -0.18018295390004 0.155996805128934 -1.15504259046277 0.248072985848079 0.773236852791068
"ACTR5" 681.609177319332 -0.116397417469483 0.135485154126702 -0.85911565897937 0.390276708903806 0.878859243708283
"ACTR6" 584.737760247671 -0.134493503840897 0.146193392463959 -0.919969785050669 0.357588548952906 0.859921537103968
"ACTR8" 1995.46096922547 0.00472622702238186 0.0829334995353724 0.0569881537480045 0.954554631745311 0.996035959224712
"ACTRT3" 83.5439841720031 -0.203948219809696 0.376690561282207 -0.541421104674039 0.588217363759373 0.953628351677815
"ACVR1" 645.423168002366 -0.261344727003231 0.138393934273509 -1.8884117167067 0.0589706996104793 0.377862336907081
"ACVR1B" 844.998672876908 -0.225151808236418 0.121039353384047 -1.86015375943089 0.0628637750667591 0.390880357423469
"ACVR1C" 1.28567891898418 0.732819121849889 3.0049358261958 0.243871804336543 0.807330106854263 NA
"ACVR2A" 356.843548163186 0.044796918801223 0.18103412037366 0.247450142043726 0.804559872685365 0.990437437859283
"ACVR2B" 543.284200015479 -0.0869519968504248 0.152629093764228 -0.569694772510035 0.568884736224935 0.94875913495718
"ACVR2B-AS1" 20.5478271351508 -0.55692430699578 0.766399680957164 -0.726676068419329 0.467424417062412 0.911586141048732
"ACVRL1" 0.949631876428898 -0.017430084430746 3.90817041045547 -0.00445990901116174 0.996441519254244 NA
"ACY1" 764.679442087251 0.0928285040047653 0.144195544782139 0.643768183996373 0.519725767958459 0.933947788722955
"ACY3" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"ACYP1" 234.436648897844 -0.0824395196514473 0.2254830314007 -0.365612964928373 0.714653899357332 0.976752648155946
"ACYP2" 119.077512762461 -0.0357732412807108 0.310867752886311 -0.115075433037256 0.908385332120608 0.995544892111965
"ADA" 135.968147354779 -0.104046308109434 0.290966195235548 -0.357588990793946 0.720650918336695 0.977894626820762
"ADA2" 2.4376231410558 -1.15226375712867 2.47338136416644 -0.465865787549911 0.641311571401052 NA
"ADAD1" 0.480602553167989 -2.33758463478015 4.89226991299739 -0.47781186981729 0.632784112073485 NA
"ADAD2" 1.03878834103727 3.5534194752725 3.67622891351803 0.966593636812455 0.333747216838665 NA
"ADAM10" 5686.81618481172 -0.0972512551801842 0.0699291686430927 -1.3907108731199 0.164313119118297 0.640869921059543
"ADAM11" 164.138114589101 -0.0324028542882671 0.282967391755278 -0.114510912678908 0.908832796235947 0.995544892111965
"ADAM12" 9379.27137727787 0.156690035822971 0.0500723125639878 3.12927499848814 0.00175238221805453 0.0311733628642685
"ADAM15" 6729.7414152294 0.123860504535551 0.0742285368526622 1.66863728947539 0.0951892840987791 0.489997809620121
"ADAM17" 2743.60259471803 0.239180690019197 0.0753734400429846 3.17327549177529 0.00150729425688448 0.0278921625945893
"ADAM19" 515.408527105459 0.0519134691118258 0.157591730905428 0.329417468883437 0.741840165703645 0.981052603417986
"ADAM20" 66.9796364946296 0.217070409790598 0.410957032851381 0.5282070689592 0.597355623578531 0.956224290580209
"ADAM20P1" 9.0941611765346 -0.158872132253568 1.08793341645789 -0.146031117208281 0.883896823754007 0.995544892111965
"ADAM21" 5.88017666413996 -0.440675782921879 1.52835183250112 -0.288333990610473 0.77309109068848 NA
"ADAM21P1" 0.468494198987992 2.41974649039733 4.90257519476935 0.493566420557711 0.621612420600341 NA
"ADAM22" 1098.75075160254 0.0163168948759536 0.110640219775978 0.147477064931648 0.882755481311219 0.995544892111965
"ADAM23" 160.286773399705 0.153999079294049 0.278708766838561 0.552544798073221 0.580575150662894 0.951892715455106
"ADAM28" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"ADAM32" 19.4654302699503 -0.400601275359159 0.766017819385213 -0.522966000556844 0.600997913515318 0.956224290580209
"ADAM32_1" 9.17088322924399 -0.768040555637607 1.12319967367942 -0.683796989649784 0.494103367781455 0.92198911586244
"ADAM33" 8.5475486185724 -1.04557790654102 1.13232520472923 -0.923390119882604 0.355803938679871 NA
"ADAM3A" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"ADAM3B" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"ADAM8" 10.2138528124161 -0.521591557099525 1.03399832096735 -0.50444139658907 0.613951234085581 0.95702823499468
"ADAM9" 18071.3512600289 0.0285485961407184 0.0530543827421283 0.538100617991906 0.590507585839928 0.954564414889983
"ADAMTS1" 4095.29030527071 -0.448936582596394 0.0664778636868136 -6.75317402964987 1.44645264881549e-11 1.12224974789022e-09
"ADAMTS10" 708.612965224184 -0.162939077371394 0.134204896758444 -1.21410679719585 0.2247069447378 0.741407011748925
"ADAMTS12" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"ADAMTS12_1" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"ADAMTS13" 12.1935935016301 -0.405442829387518 0.974454921553129 -0.416071406095734 0.677357752737951 0.97171332123596
"ADAMTS13_1" 10.9676028482137 0.368498105763883 1.05048248481341 0.350789385916643 0.725746360650561 0.978846279534304
"ADAMTS14" 0.721171391888442 -2.92304752241324 4.26893794264984 -0.684724763321067 0.493517619602146 NA
"ADAMTS15" 647.038076101874 -0.0772830621774903 0.151159414548613 -0.511268599499875 0.609162989274928 0.956393124623232
"ADAMTS16" 155.488357696452 0.139029567546631 0.280812466579555 0.495097561871399 0.620531254772934 0.959462376075096
"ADAMTS17" 5.12771440845813 0.463288711086376 1.52615538287778 0.303565886071692 0.761458644731006 NA
"ADAMTS19" 1.43495079600459 -2.24855655199257 2.98460998724877 -0.753383712310534 0.45121936748322 NA
"ADAMTS2" 1.47427753762816 0.0723287078398861 2.49323831900715 0.0290099455348852 0.976856658543918 NA
"ADAMTS20" 0.936988397975984 3.41380301417568 4.66034614814562 0.732521341903766 0.46385042130541 NA
"ADAMTS2_1" 1.23424382318062 0.656093244586252 2.69386807777314 0.243550621502076 0.80757887507049 NA
"ADAMTS3" 702.864812544147 -0.00459770578080714 0.130967661869098 -0.0351056567338169 0.97199549077285 0.997255261080844
"ADAMTS4" 36.3108519932782 -0.283529035942449 0.550804773242412 -0.5147541374295 0.606724837384675 0.956224290580209
"ADAMTS5" 203.943744733144 0.765983210767695 0.25844307933315 2.96383719287098 0.00303828986709548 0.0482306671671467
"ADAMTS6" 977.933997704542 0.152756824558744 0.11346348298307 1.34630826185318 0.178203122480448 0.665257221874351
"ADAMTS7" 151.129169862312 0.00670684653062481 0.286285879198089 0.0234270951449344 0.981309592134013 0.997431192960773
"ADAMTS8" 1041.25165689941 0.062857052514921 0.121041232454147 0.519302813103233 0.60354959197587 0.956224290580209
"ADAMTS9" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"ADAMTSL1" 24.5972166060378 0.237075276210099 0.682866042962683 0.347176841861288 0.728458467617913 0.979051852430099
"ADAMTSL2" 1.96227207856844 -1.47851457894836 2.35814301842819 -0.626982573743071 0.53067065814482 NA
"ADAMTSL3" 91.8888930501371 -0.0440034682912097 0.351281365466603 -0.125265592248995 0.900313290989444 0.995544892111965
"ADAMTSL3_1" 91.8888930501371 -0.0440034682912097 0.351281365466603 -0.125265592248995 0.900313290989444 0.995544892111965
"ADAMTSL4" 60.6775687068092 -0.572468541407184 0.428707622475846 -1.33533557929551 0.1817665387766 0.670664285396631
"ADAMTSL4-AS1" 9.57968916266423 -1.82410098412454 1.14626857856923 -1.59133820661941 0.111533482781049 0.532803535330708
"ADAMTSL4-AS2" 4.68311908549123 -0.0924648213647464 1.94096347403908 -0.0476386199954243 0.962004252650501 NA
"ADAMTSL5" 416.330498021738 0.0114045409111835 0.167328275929824 0.0681566868947271 0.945660905604623 0.996035959224712
"ADAP1" 58.0554257630422 0.42904444344815 0.440611852689877 0.973746940371419 0.330182204147346 0.845881183121944
"ADAP2" 11.3542238045806 -0.541207174006255 0.998935442496642 -0.541783934158563 0.587967360242999 0.953628351677815
"ADAP2_1" 11.3542238045806 -0.541207174006255 0.998935442496642 -0.541783934158563 0.587967360242999 0.953628351677815
"ADAR" 15089.119638634 0.197808016365439 0.0476035388998967 4.15532166172353 3.24830228959407e-05 0.00101543611541534
"ADARB1" 7396.82129481683 -0.155922539684955 0.0570737567118537 -2.73194807330024 0.0062961063288432 0.0847627025553462
"ADARB2" 1.98734996892034 1.65448724049845 2.51906234805421 0.656786935732823 0.511317925648985 NA
"ADAT1" 2072.18182022656 0.000125421625104703 0.0892106377685941 0.00140590436568829 0.998878250982187 0.999602638214187
"ADAT2" 1340.45821077525 -0.336263377577815 0.11268971648723 -2.98397571721569 0.00284529351539466 0.0458833267311431
"ADAT3" 315.927728275462 0.423900934885233 0.217811496429983 1.94618255616962 0.0516328145373709 0.351997175769596
"ADCK1" 324.293514303793 -0.182319626328328 0.20219487587915 -0.901702506236104 0.367214921311606 0.865149398148647
"ADCK2" 344.142015941423 0.0111459555873163 0.19231408292309 0.0579570430719511 0.953782845639071 0.996035959224712
"ADCK5" 165.84170793295 -0.215564100754178 0.265654884652146 -0.81144414504722 0.417110656555713 0.89336276540813
"ADCK5_1" 163.199196576935 -0.172183328888967 0.268294694578472 -0.641769413888301 0.521022911706872 0.933947788722955
"ADCY1" 28.8908210335072 0.74033520322998 0.618216532640779 1.19753381564799 0.231098555352558 0.751430906037518
"ADCY10" 5.41757784589047 0.333596640601088 1.38406578557666 0.241026578416645 0.809534517072852 NA
"ADCY10P1" 46.4161559765623 0.0479824306410545 0.487186561610029 0.0984888221926413 0.921544147404871 0.995544892111965
"ADCY2" 0.999461599413709 0.110652283483453 3.31280908105268 0.0334013463426913 0.973354536036936 NA
"ADCY3" 3532.69393877455 -0.020385672654364 0.0801790029030792 -0.254252010080574 0.799300872154706 0.990390520497248
"ADCY4" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"ADCY4_1" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"ADCY5" 12.3382569896714 0.772115797668462 1.00262419926885 0.770094915155168 0.44124359206838 0.901004904152475
"ADCY6" 2386.60369154107 -0.0423374389097817 0.0775319720616011 -0.546064259479219 0.585021766478888 0.952389134419758
"ADCY6-DT" 1.86122455171409 0.642623188798154 2.67480152004319 0.240250793930975 0.810135838668329 NA
"ADCY7" 1120.68938071257 -0.118112466502948 0.126075060462901 -0.936842433938025 0.348839614121586 0.854791249344855
"ADCY9" 6692.66752669947 -0.126101819724736 0.0614010441235019 -2.05374064113788 0.0400008007937627 0.303525322283858
"ADCYAP1R1" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"ADD1" 5998.40790936872 0.0645019215450541 0.0644649588813264 1.00057337605374 0.31703310697494 0.838851354580165
"ADD2" 6.6022092380203 1.03479052177979 1.2978461386702 0.797313711500547 0.425268859028904 NA
"ADD3" 2307.42438208274 -0.0385965563676865 0.0818003803041754 -0.471838348723623 0.637042176108257 0.963481364192035
"ADD3-AS1" 2.96066342943631 -0.891626765946273 1.84485504631353 -0.483304510957629 0.628879537570308 NA
"ADGRA1" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"ADGRA2" 288.624753072311 -0.138608331199079 0.217357668021797 -0.637696992521928 0.523670943663891 0.934794889669766
"ADGRA3" 2439.82022410379 -0.0837256336928378 0.0859455163564704 -0.974171047452606 0.329971617633806 0.845787356699211
"ADGRB1" 0.57029414204928 2.6775569463885 4.8835015238274 0.548286292801233 0.58349533781647 NA
"ADGRB2" 5498.25488977673 0.0112251447938474 0.0607592749343516 0.184747839831462 0.853426821236737 0.992438880123262
"ADGRD1" 1039.5813631847 0.242036307198909 0.111413448043486 2.17241555170646 0.0298243330325352 0.25322058808914
"ADGRD1-AS1" 1.66973301977151 -1.31853333077994 2.67040898350645 -0.49375707576021 0.62147775101538 NA
"ADGRE1" 16.7119043183494 -0.17918008921631 0.818977294114764 -0.218785173293463 0.82681739708418 0.991362019186515
"ADGRE2" 647.117251960779 -0.205012786640373 0.146024892775663 -1.4039577961227 0.160331417421713 0.632002173672733
"ADGRE4P" 0.960134857790146 -3.33604842732727 4.63129093773639 -0.720327975974191 0.471323083768941 NA
"ADGRE5" 11797.4945595769 -0.00521812801369941 0.0493195223372812 -0.105802484825668 0.915739065252332 0.995544892111965
"ADGRF1" 4.14561265390504 -0.453992632682047 1.61639566023594 -0.28086726774296 0.778812207027511 NA
"ADGRF2P" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"ADGRF3" 30.1482030911219 0.0317286195139498 0.629300798302236 0.0504188451683981 0.959788619211373 0.996270432534758
"ADGRF4" 6.02430581626471 0.369909879390519 1.43325295941317 0.258091132455763 0.796336575083321 NA
"ADGRF5" 4.35586033697306 2.33400010749716 1.85984671053005 1.25494219189278 0.209499746089705 NA
"ADGRG1" 6391.91682267937 0.0926485145579602 0.061999092629282 1.4943527498369 0.135083444523813 0.585391894292406
"ADGRG2" 730.746616084864 -0.0222026218128484 0.144618644394077 -0.153525307237341 0.87798403458411 0.995544892111965
"ADGRG5" 0.810862980769733 1.22944167657376 4.21639824976628 0.291585757261405 0.770603366497233 NA
"ADGRG6" 1947.48802858362 0.0898043335965646 0.0839994421809183 1.06910630910076 0.285021769085762 0.810351075344789
"ADGRL1" 565.60850460189 -0.107528740318485 0.145940127964176 -0.73680037025101 0.461243758012455 0.908856089253624
"ADGRL1-AS1" 64.624514584213 -0.22167908760181 0.443164202197813 -0.500218850038931 0.616920986863103 0.95770228465098
"ADGRL1-AS1_1" 64.624514584213 -0.22167908760181 0.443164202197813 -0.500218850038931 0.616920986863103 0.95770228465098
"ADGRL1_1" 565.60850460189 -0.107528740318485 0.145940127964176 -0.73680037025101 0.461243758012455 0.908856089253624
"ADGRL2" 2109.21784999317 -0.0524878786823845 0.0817016514495964 -0.642433509618413 0.520591748019149 0.933947788722955
"ADGRL3" 74.8471631276899 0.200039294789901 0.384916020811976 0.519695943982587 0.603275514336045 0.956224290580209
"ADGRL4" 88.873141518732 -0.507612404842791 0.36061765691484 -1.40761938609862 0.159243803880765 0.631212916167512
"ADGRV1" 8.20282125940864 -0.331962758234127 1.15195220700614 -0.288174071992864 0.773213494865929 NA
"ADH1B" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"ADH4" 0.955953615655354 -1.51907983595827 3.96084662791355 -0.383524023690479 0.701331261172247 NA
"ADH5" 4104.66688303921 -0.0616048511144227 0.0812117577205768 -0.758570591790229 0.4481094701935 0.902630850502145
"ADH6" 0.720636267615526 -2.92206481928004 4.27002320808664 -0.684320594264263 0.493772745270979 NA
"ADHFE1" 37.6299715265198 0.0934382523966825 0.689704826210106 0.135475711994247 0.892235766225899 0.995544892111965
"ADI1" 1822.21329954878 0.389424211401928 0.141232147696581 2.75733406135376 0.00582747826361622 0.0801288630425635
"ADI1_1" 1007.22651022191 -0.602100596995543 0.364203187875225 -1.6531996891851 0.0982902297296518 0.499825423240521
"ADIPINT" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"ADIPOQ" 1.80507308950282 1.45528069980508 2.61545222828384 0.556416471334282 0.577926181395937 NA
"ADIPOQ-AS1" 1.4679557984017 1.04918618804415 2.8541667267107 0.367598072749343 0.713172952084059 NA
